Facility ID,County Name Of Facility Location,Facility Name,Facility Type,Phone Number,Permit Type,Email Address,Location Address Line 1,Location City,Location State,Location Zip Code,Full Address ,Mailing Address Line 1,Mailing City,Mailing State,Mailing Zip Code
26001480,Cumberland,KIDS WILL BE KIDS HOME DAYCARE,,(910) 484-6194,Three Star Center License,tlove_mickey@yahoo.com,612 WALLINGFORD COURT,FAYETTEVILLE,NC,28314,,,,,
26001481,Cumberland,BRITE SHINING STARS CHILD DEVELOPMENT & LEARNING C,,(910) 496-0390,Four Star Center License,gmcneill15@nc.rr.com,602 MONT DRIVE,SPRING LAKE,NC,28390,,,,,
26001488,Cumberland,W.T. BROWN ELEMENTARY,,(910) 497-1843,Five Star Center License,,2522 ANDREWS CHURCH ROAD,SPRING LAKE,NC,28390,,,,,
26001493,Cumberland,CHRISTIAN CHILDCARE LEARNING CENTER,,(910) 823-4815,GS 110-106,churchofchrist651@yahoo.com,651 COUNTRY CLUB DRIVE,FAYETTEVILLE,NC,28301,,,,,
26001508,Cumberland,ALDERMAN ROAD ELEMENTARY,,(910) 321-0398,Five Star Center License,charlatrogdon@ccs.k12.nc.us,2860 ALDERMAN ROAD,FAYETTEVILLE,NC,28306,,,,NC,
26001515,Cumberland,KIDZ DOMINION DAYCARE CENTER,,(910) 485-8080,Three Star Center License,Kddchildren@earthlink.net,903 BRANSON STREET,FAYETTEVILLE,NC,28305,,,,,
26001518,Cumberland,MARGARITA'S CHARMING,,(910) 860-0569,Four Star Center License,mb1012cec@yahoo.com,1511 RIM ROAD,FAYETTEVILLE,NC,28314,,,,NC,
26001524,Cumberland,ARETHER'S LITTLE M&M CHILDCARE,,(910) 423-1305,Five Star Center License,AretherLittlemm@yahoo.com,3377 CUMBERLAND RD,FAYETTEVILLE,NC,28306,,,,,
26001537,Cumberland,"THE SUNSHINE HOUSE, INC. #144",,(910) 864-6437,Three Star Center License,center144@sshouse.com,6889 CLIFFDALE RD,FAYETTEVILLE,NC,28314,,,,,
26001539,Cumberland,"THE SUNSHINE HOUSE, INC. #145-A",,(910) 424-1276,Three Star Center License,center145@sshouse.com,5587 CAMDEN ROAD,FAYETTEVILLE,NC,28306,,,,,
26001541,Cumberland,"THE SUNSHINE HOUSE, INC. #149",,(910) 424-4131,Three Star Center License,center149@sshouse.com,3423 BLACK & DECKER RD,HOPE MILLS,NC,28348,,,,NC,
26001542,Cumberland,"THE SUNSHINE HOUSE, INC. #147",,(910) 867-9338,Three Star Center License,center147@sshouse.com,6533 HOPPER RD,FAYETTEVILLE,NC,28314,,,,,
26001543,Cumberland,"THE SUNSHINE HOUSE, INC. #146",,(910) 488-0507,Three Star Center License,center146@sshouse.com,5770 RAMSEY STREET,FAYETTEVILLE,NC,28311,,,,,
26001544,Cumberland,CHERUBS DAYCARE CENTER,,(910) 864-4627,Three Star Center License,gariasnc@aol.com,2115 RIM ROAD,FAYETTEVILLE,NC,28314,,,,,
26001546,Cumberland,TEMPLE CHRISTIAN ACADEMY,,(910) 321-3160,GS 110-106,tca@templebaptistfay.com,3159 SANDEROSA ROAD,FAYETTEVILLE,NC,28312,,,,,
26001574,Cumberland,ELIZABETH CASHWELL PRIME TIME,,(910) 424-2312,Three Star Center License,hmclain@ccs.k12.nc.us,2970 LEGION RD,FAYETTEVILLE,NC,28306,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001575,Cumberland,STONEY POINT PRIME TIME,,(910) 424-8612,Three Star Center License,hmclain@ccs.k12.nc.us,7411 ROCKFISH ROAD,FAYETTEVILLE,NC,28306,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001576,Cumberland,LAKE RIM PRIME TIME,,(910) 867-6680,Three Star Center License,hmclain@ccs.k12.nc.us,1455 HOKE LOOP ROAD,FAYETTEVILLE,NC,28314,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001584,Cumberland,CLIFFDALE PRIME TIME,,(910) 864-3442,Three Star Center License,hmclain@ccs.k12.nc.us,6450 CLIFDALE ROAD,FAYETTEVILLE,NC,28314,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001585,Cumberland,SHERWOOD PARK PRIME TIME,,(910) 424-4797,Three Star Center License,hmclain@ccs.k12.nc.us,2115 HOPE MILLS ROAD,FAYETTEVILLE,NC,28304,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001586,Cumberland,BENJAMIN MARTIN PRIME TIME,,(910) 864-0762,Three Star Center License,hmclain@ccs.k12.nc.us,430 N REILLY ROAD,FAYETTEVILLE,NC,28303,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001587,Cumberland,CUMBERLAND MILLS PRIME TIME,,(910) 424-4536,Three Star Center License,hmclain@ccs.k12.nc.us,2576 HOPE MILLS ROAD,FAYETTEVILLE,NC,28306,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001588,Cumberland,E E MILLER PRIME TIME,,(910) 868-2800,Three Star Center License,hmclain@ccs.k12.nc.us,1361 RIM ROAD,FAYETTEVILLE,NC,28314,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001589,Cumberland,BILL HEFNER PRIME TIME,,(910) 860-3184,Three Star Center License,hmclain@ccs.k12.nc.us,7059 CALAMAR DRIVE,FAYETTEVILLE,NC,28314,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001595,Cumberland,ALDERMAN ROAD PRIME TIME,,(910) 321-0398,Three Star Center License,hmclain@ccs.k12.nc.us,2860 ALDERMAN RD,FAYETTEVILLE,NC,28306,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001603,Cumberland,LUCILE SOUDERS PRIME TIME,,(910) 488-1654,Three Star Center License,hmclain@ccs.k12.nc.us,128 HILLVIEW AVENUE,FAYETTEVILLE,NC,28301,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001605,Cumberland,LONG HILL PRIME TIME,,(910) 488-1829,Three Star Center License,hmclain@ccs.k12.nc.us,6490 RAMSEY ST,FAYETTEVILLE,NC,28311,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001606,Cumberland,COLLEGE LAKES PRIME TIME,,(910) 678-2451,Three Star Center License,hmclain@ccs.k12.nc.us,4963 ROSEHILL ROAD,FAYETTEVILLE,NC,28311,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001607,Cumberland,HOWARD HALL PRIME TIME,,(910) 822-5100,Three Star Center License,,526 ANDREWS ROAD,FAYETTEVILLE,NC,28311,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001608,Cumberland,RALEIGH ROAD PRIME TIME,,(910) 678-2451,Three Star Center License,hmclain@ccs.k12.nc.us,8330 RAMSEY ST,FAYETTEVILLE,NC,28356,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001611,Cumberland,GLENDALE ACRES PRIME TIME,,(910) 484-9031,Three Star Center License,hmclain@ccs.k12.nc.us,2915 SKYCREST DRIVE,FAYETTEVILLE,NC,28304,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001612,Cumberland,MARY MCARTHUR PRIME TIME,,(910) 424-3013,Three Star Center License,hmclain@ccs.k12.nc.us,3809 VILLAGE DRIVE,FAYETTEVILLE,NC,28304,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001613,Cumberland,ASHLEY PRIME TIME,,(910) 484-4156,Three Star Center License,hmclain@ccs.k12.nc.us,810 TRAINER DRIVE,FAYETTEVILLE,NC,28304,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001614,Cumberland,GALLBERRY FARM PRIME TIME,,(910) 424-0846,Three Star Center License,hmclain@ccs.k12.nc.us,8019 BYERLY DR,HOPE MILLS,NC,28348,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001615,Cumberland,HONEYCUTT PRIME TIME,,(910) 426-2020,Three Star Center License,hmclain@ccs.k12.nc.us,4665 LAKEWOOD DR,FAYETTEVILLE,NC,28306,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001616,Cumberland,ROCKFISH PRIME TIME,,(910) 424-3476,Three Star Center License,hmclain@ccs.k12.nc.us,5763 ROCKFISH RD,HOPE MILLS,NC,28348,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001617,Cumberland,C. WAYNE COLLIER PRIME TIME,,(910) 424-8236,Three Star Center License,hmclain@ccs.k12.nc.us,3522 STURBRIDGE DR,HOPE MILLS,NC,28348,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001625,Cumberland,LOYD AUMAN PRIME TIME,,(910) 678-2451,Three Star Center License,hmclain@ccs.k12.nc.us,6882 RAEFORD ROAD,FAYETTEVILLE,NC,28304,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001626,Cumberland,ED V BALDWIN PRIME TIME,,(910) 424-0145,Three Star Center License,hmclain@ccs.k12.nc.us,4441 LEGION RD,HOPE MILLS,NC,28348,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001630,Cumberland,WILLIAM H. OWEN PRIME TIME,,(910) 425-6163,Three Star Center License,hmclain@ccs.k12.nc.us,4533 RAEFORD ROAD,FAYETTEVILLE,NC,28304,,P O BOX 53686,FAYETTEVILLE,NC,28305
26001633,Cumberland,VANSTORY HILLS PRIME TIME,,(910) 483-0149,Three Star Center License,hmclain@ccs.k12.nc.us,400 FOXHALL ROAD,FAYETTEVILLE,NC,28303,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001634,Cumberland,ALMA EASOM PRIME TIME,,(910) 484-0194,Three Star Center License,hmclain@ccs.k12.nc.us,1610 WESTLAWN AVENUE,FAYETTEVILLE,NC,28305,,PO BOX 53686,FAYETTEVILLE,NC,28305
26001639,Cumberland,MORGANTON ROAD ELEMENTARY PRIME TIME,,(910) 867-0913,Three Star Center License,hmclain@ccs.k12.nc.us,102 BONANZA DRIVE,FAYETTEVILLE,NC,28303,,P O BOX 53686,FAYETTEVILLE,NC,28305
26001657,Cumberland,STEDMAN CHRISTIAN CHILD CARE CENTER,,(910) 483-2611,GS 110-106,stedmanchristianchildcare@hotmail.com,432 HILLSBORO ST,STEDMAN,NC,28391,,PO BOX 396,STEDMAN,NC,28391
26001672,Cumberland,ROSEMARY HEAD START,,(910) 480-0027,Five Star Center License,annie.kelly@ccap-inc.org,260 ROSEMARY STREET,FAYETTEVILLE,NC,28301,,5135 MORGANTON RD,FAYETTEVILLE,NC,28314
26001698,Cumberland,NEW BEGINNINGS ACADEMY,,(910) 213-8964,Four Star Center License,ythwks2@aol.com,5801 FALKIRK ST,FAYETTEVILLE,NC,28304,,,,NC,
26001718,Cumberland,MAMA AND DAUGHTER CHILD CARE,,(910) 480-1500,Four Star Center License,m.dchildcare@yahoo.com,5101 FLAT ROCK DRIVE,FAYETTEVILLE,NC,28311,,,,,
26001720,Cumberland,MOMMY'S DAY CARE CENTER,,(910) 436-3904,Four Star Center License,IZrugrats@aol.com,411 NORTH MAIN STREET,SPRING LAKE,NC,28390,,,,,
26001726,Cumberland,ELFLAND DAY CARE & FUN LEARNING CENTER,,(910) 423-1353,Five Star Center License,JCCoulter1@nc.rr.com,2122 HOPE MILLS ROAD,FAYETTEVILLE,NC,28304,,,,,
26001732,Cumberland,HEAVENLY HAVEN CHILD DEVELOPMENT CENTER,,(910) 488-9005,Four Star Center License,donnapyleshh@gmail.com,3311 ROSEHILL ROAD,FAYETTEVILLE,NC,28311,,PO BOX 9605,FAYETTEVILLE,NC,28311
26001750,Cumberland,ARETHER'S LITTLE M & M'S CHILDCARE II,,(910) 424-1822,Five Star Center License,AretherLittlemm@yahoo.com,3389 CUMBERLAND ROAD,FAYETTEVILLE,NC,28306,,,,,
26001763,Cumberland,CAYDAN'S WIGGLES & GIGGLES PRESCHOOL & LEARNING CE,,(910) 485-7933,Four Star Center License,ddcarr55@yahoo.com,149 N BROAD ST,FAYETTEVILLE,NC,28301,,,,,
26001771,Cumberland,BIRDS NEST MONTESSORI SCHOOL,,(910) 867-4073,Three Star Center License,birdsnestmontessorischool@yahoo.com,6867 RAEFORD ROAD,FAYETTEVILLE,NC,28304,,,,,
26001773,Cumberland,MCNEILL HEAD START,,(910) 485-4093,Five Star Center License,janice.wright@actionpathways.ngo,4382 FOXGROVE CIRCLE,FAYETTEVILLE,NC,28304,,5135 MORGANTON ROAD,FAYETTEVILLE,NC,28304
26001782,Cumberland,TENDER LOVING CARE CHILD CARE CENTER,,(910) 630-1700,Three Star Center License,sweetcocc@embarqmail.com,2806 PINE SPRINGS DRIVE,FAYETTEVILLE,NC,28306,,,,,
26001786,Cumberland,JUMP START UNIVERSITY EARLY LEARNING CENTER,,(910) 487-4578,Five Star Center License,jsuandcozy@aol.com,107 UNIVERSITY AVENUE,FAYETTEVILLE,NC,28301,,,,,
26001796,Cumberland,BELLA CHILDREN CENTER,,(910) 488-1728,Three Star Center License,isabellalovejoy@gmail.com,469 VANCOUVER DRIVE,FAYETTEVILLE,NC,28303,,211 HELEN STREET,FAYETTEVILLE,NC,28303
26001803,Cumberland,FAYETTEVILLE STATE UNIVERSITY EARLY CHILDHOOD LEAR,,(910) 672-2452,Five Star Center License,gmooreca@uncfsu.edu,1200 MURCHINSON ROAD,FAYETTEVILLE,NC,28301,,,,,
26001818,Cumberland,"MOMMY'S MOMENT DAY CARE, LLC",,(910) 884-3007,Five Star Center License,mommyzmoment@yahoo.com,3108 MURCHISON ROAD,FAYETTEVILLE,NC,28301,,,,NC,
26001819,Cumberland,"PAMPER, HUGS & LUV'S AFTERSCHOOL FACILITY",,(910) 424-4646,Five Star Center License,kimberlymcallistermalloy@yahoo.com,620 SAND HILL RD,HOPE MILLS,NC,28348,,P O BOX 627,HOPE MILLS,NC,28348
26001827,Cumberland,PROMISE LAND CHILD CARE,,(910) 527-4601,Four Star Center License,evelynclark42@yahoo.com,1504 ROYAL SPRINGS  STREET,FAYETTEVILLE,NC,28312,,,,,
26001855,Cumberland,NEW BEGINNING'S ACADEMY & YOUTH DEVELOPMENT CENTER,,(910) 424-6489,Four Star Center License,YTHWKS2@aol.com,700 HOPE MILLS RD,FAYETTEVILLE,NC,28304,,,,,
26001874,Cumberland,TRINITY CHILD CARE,,(910) 488-6779,Four Star Center License,trinitych913@earthlink.net,3727 ROSEHILL ROAD,FAYETTEVILLE,NC,28311,,,,NC,
26001883,Cumberland,"PAMPER, HUGS, & LUVS AFTERSCHOOL FACILITY #2",,(910) 424-4646,Five Star Center License,kimberlymcallistermalloy@yahoo.com,1391 SAND HILL RD,HOPE MILLS,NC,28348,,P O BOX 627,HOPE MILLS,NC,28348
26001894,Cumberland,JUST LIKE MOM DEVELOPMENT CENTER,,(910) 497-8770,Four Star Center License,justlikemom108@gmail.com,408 SPRING AVE,SPRING LAKE,NC,28390,,,,,
26001897,Cumberland,TABRA'S CHILDCARE CENTER,,(910) 424-0595,Four Star Center License,tbrwesley@yahoo.com,2212 WINGATE RD,FAYETTEVILLE,NC,28304,,3025 THORNHILL RD,FAYETTEVILLE,NC,28306
26001920,Cumberland,EARLY START CHILD CARE AND LEARNING CENTER,,(910) 488-4708,Four Star Center License,,114 EASTWOOD AVE,FAYETTEVILLE,NC,28301,,,,,
26001921,Cumberland,"SANDY RIDGE CHILD CARE CENTER, INC. II",,(910) 484-1060,Five Star Center License,emalinethompson@yahoo.com,2514 SAND HILL RD,FAYETTEVILLE,NC,28306,,,,,
26001927,Cumberland,RENAISSANCE PRESCHOOL,,(910) 221-0400,GS 110-106,info@rccaonline.com,6427 CLIFFDALE ROAD,FAYETTEVILLE,NC,28314,,,,,
26001928,Cumberland,DESTINY NOW K4 PRESCHOOL PROGRAM,,(910) 485-4367,GS 110-106,destiny@dnwoc.org,2569 OWEN DR,FAYETTEVILLE,NC,28306,,,,,
26001937,Cumberland,FIRST STEPS CHILDCARE & LEARNING CENTER - B,,(910) 423-4333,Five Star Center License,pennysweat@embarqmail.com,3437 N MAIN STREET,HOPE MILLS,NC,28348,,PO BOX 1197,HOPE MILLS,NC,28348
26001942,Cumberland,CREATIVE LEARNING ACADEMY,,(910) 273-5837,Three Star Center License,creativelearning2@yahoo.com,1910 OWEN DR,FAYETTEVILLE,NC,28306,,,,,
26001946,Cumberland,GRAY'S CREEK PRIME TIME,,(910) 483-7524,Three Star Center License,hmclain@ccs.k12.nc.us,2964 SCHOOL ROAD,HOPE MILLS,NC,28348,,PO BOX  53686,FAYETTEVILLE,NC,28305
26001952,Cumberland,HEAVENLY HAVEN ACADEMY,,(910) 822-0730,Five Star Center License,donnapyleshh@gmail.com,945 MCARTHUR ROAD,FAYETTEVILLE,NC,28311,,PO BOX 9605,FAYETTEVILLE,NC,28311
26001998,Cumberland,ROWE'S CHILDCARE AFTERSCHOOL PROGRAM,,(910) 822-0139,Four Star Center License,arnetharowe@yahoo.com,2410 GARY STREET,FAYETTEVILLE,NC,28301,,1805 PAMALEE DRIVE,FAYETTEVILLE,NC,28301
26002000,Cumberland,LOLO'S DAY CARE #2,,(910) 822-5766,Five Star Center License,TomLoraFryar@yahoo.com,2029 CORRINNA STREET,FAYETTEVILLE,NC,28301,,,,NC,
26002003,Cumberland,BUILDING BLOCKS EARLY EDUCATION CENTERS-MILLSTONE,,(910) 423-0500,Five Star Center License,hopemillsdirector@bbeec.com,3330 SOUTH PEAK DRIVE,FAYETTEVILLE,NC,28306,,351 WAGONER DRIVE SUITE 329,FAYETTEVILLE,NC,28303
26002007,Cumberland,CREATIVE ENHANCEMENT AFTERSCHOOL CARE,,(910) 630-2330,Five Star Center License,joeflood@rocketmail.com,1507 SHAW RD,FAYETTEVILLE,NC,28311,,301 WEAVER ST,SPRING LAKE,NC,28390
26002018,Cumberland,SOUTHERN AVENUE HEAD START,,(910) 483-3782,Five Star Center License,janice.wright@actionpathways.ngo,2229 SOUTHERN AVENUE,FAYETTEVILLE,NC,28306,,5135 MORGANTON RD,FAYETTEVILLE,NC,28314
26002022,Cumberland,YADKIN ROAD HEAD START,,(910) 864-0564,Sp Prov License,annie.kelly@ccap-inc.org,5869 YADKIN ROAD,FAYETTEVILLE,NC,28303,,5135 MORGANTON RD,FAYETTEVILLE,NC,28314
26002023,Cumberland,NEW CENTURY PRIME TIME,,(910) 487-2347,Three Star Center License,hmclain@ccs.k12.nc.us,7465 CENTURY CIRCLE,FAYETTEVILLE,NC,28306,,PO BOX 53686,FAYETTEVILLE,NC,28305
26002043,Cumberland,GOD'S LITTLE BLESSINGS DAYCARE,,(910) 426-9849,Four Star Center License,guess.charlene@yahoo.com,4474 CUMBERLAND RD,FAYETTEVILLE,NC,28306,,4474 CUMBERLAND RD,FAYETTEVILLE,NC,28306
26002065,Cumberland,FREEDOM CHRISTIAN ACADEMY,,(910) 485-7777,GS 110-106,nmunoz@fcapatriots.org,3130 GILLESPIE ST,FAYETTEVILLE,NC,28306,,,,,
26002099,Cumberland,PRECIOUS MOMENTS CHILDCARE AND PRESCHOOL 2,,(910) 860-1150,Four Star Center License,preciousmomentsccc_3@yahoo.com,126 S REILLY RD,FAYETTEVILLE,NC,28314,,,,,
26002130,Cumberland,C. WAYNE COLLIER ELEMENTARY,,(910) 424-7200,Five Star Center License,roseferguson@ccs.k12.nc.us,3522 STURBRIDGE DRIVE,HOPE MILLS,NC,28348,,1307 HILLSBORO ST,FAYETTEVILLE,NC,28301
26002131,Cumberland,CLIFFDALE ELEMENTARY,,(910) 864-3442,Five Star Center License,michaeltucker@ccs.k12.nc.us,6450 CLIFFDALE RD,FAYETTEVILLE,NC,28314,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002134,Cumberland,LLOYD AUMAN ELEMENTARY,,(910) 868-8153,Four Star Center License,,6882 RAEFORD RD,FAYETTEVILLE,NC,28304,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002136,Cumberland,GALLBERRY FARM ELEMENTARY,,(910) 483-4883,Five Star Center License,dcollins@ccs.k12.nc.us,8019 BYERLY DRIVE,HOPE MILLS,NC,28348,,1307 HILLSBORO ST,FAYETTEVILLE,NC,28301
26002139,Cumberland,CUMBERLAND LEARNING ACADEMY,,(910) 568-5005,Four Star Center License,shemc20@gmail.com,2968 CUMBERLAND ROAD,FAYETTEVILLE,NC,28306,,,,,
26002143,Cumberland,HEAVENLY HAVEN CHILD DEVELOPMENT CENTER II,,(910) 323-2273,Four Star Center License,donnapyleshh@gmail.com,905 HELEN ST,FAYETTEVILLE,NC,28303,,P O BOX 9605,FAYETTEVILLE,NC,28311
26002165,Cumberland,ALABAMA LANE HEAD START,,(910) 354-1820,Five Star Center License,janice.wright@actionpathways.ngo,105 ALABAMA LANE,FAYETTEVILLE,NC,28306,,5135 MORGANTON ROAD,FAYETTEVILLE,NC,28314
26002166,Cumberland,BEN MARTIN ELEMENTARY,,(910) 864-4843,Five Star Center License,,430 N  REILLY RD,FAYETTEVILLE,NC,28303,,1307 HILLSBORO ST,FAYETTEVILLE,NC,28301
26002168,Cumberland,LAKE RIM ELEMENTARY,,(910) 867-1133,Four Star Center License,deboramcphaul@ccs.k12.nc.us,1455 HOKE LOOP RD,FAYETTEVILLE,NC,28314,,1307 HILLSBORO ST,FAYETTEVILLE,NC,28301
26002169,Cumberland,E. E. MILLER ELEMENTARY,,(910) 868-2800,Four Star Center License,geraldhernandez@ccs.k12.nc.us,1361 RIM ROAD,FAYETTEVILLE,NC,28314,,1307 HILLSBORO ST,FAYETTEVILLE,NC,28301
26002170,Cumberland,NEW CENTURY INTERNATIONAL ELEMENTARY,,(910) 487-2340,Five Star Center License,felixkeyes@ccs.k12.nc.us,7465 CENTURY CIRCLE,FAYETTEVILLE,NC,28306,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002173,Cumberland,WARRENWOOD ELEMENTARY,,(910) 488-6609,Four Star Center License,ann-mariepalmer@ccs.k12.nc.us,4618 ROSEHILL RD,FAYETTEVILLE,NC,28311,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002179,Cumberland,OVERHILLS CHILD DEVELOPMENT CENTER,,(910) 496-9000,Four Star Center License,bnesbitt@overhillscdc.com,751 LILLINGTON HWY,SPRING LAKE,NC,28390,,,,,
26002188,Cumberland,LITTLE GREEN BERETS DAYCARE AND LEARNING CENTER IN,,(910) 864-2165,Three Star Center License,rahhc@littlegreenberetsdaycare.com,7652 RAEFORD RD,FAYETTEVILLE,NC,28304,,PO BOX 26014,FAYETTEVILLE,NC,28314
26002195,Cumberland,PONDEROSA ELEMENTARY,,(910) 864-0148,Five Star Center License,,311 BONANZA DR,FAYETTEVILLE,NC,28303,,1307 HILLSBORO ST,FAYETTEVILLE,NC,28301
26002198,Cumberland,WESTAREA ELEMENTARY,,(910) 488-1705,Five Star Center License,,941 COUNTRY CLUB DRIVE,FAYETTEVILLE,NC,28301,,1307 HILLSBORO ST,FAYETTEVILLE,NC,28301
26002200,Cumberland,STEDMAN PRIMARY,,(910) 484-6954,Four Star Center License,deborahfaircloth@ccs.k12.nc.us,155 E FIRST STREET,STEDMAN,NC,28391,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002204,Cumberland,ARMSTRONG ELEMENTARY,,(910) 483-2425,Five Star Center License,ardryadams@ccs.k12.nc.us,3395 DUNN RD,FAYETTEVILLE,NC,28312,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002205,Cumberland,DISTRICT 7 ELEMENTARY,,(910) 483-0001,Five Star Center License,rhondahill@ccs.k12.nc.us,5721 SMITHFIELD RD,WADE,NC,28395,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002206,Cumberland,BRENTWOOD ELEMENTARY,,(910) 864-5310,Four Star Center License,AMcFadyen@ccs.k12.nc.us,1115 BINGHAM DR,FAYETTEVILLE,NC,28304,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002207,Cumberland,MARY MCARTHUR ELEMENTARY,,(910) 424-2206,Five Star Center License,lolaw@ccs.k12.nc.us,3809 VILLAGE DR,FAYETTEVILLE,NC,28304,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002209,Cumberland,COLLEGE LAKES ELEMENTARY,,(910) 488-6650,Five Star Center License,jackiewhite@ccs.k12.nc.us,4963 ROSEHILL RD,FAYETTEVILLE,NC,28311,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002210,Cumberland,ELIZABETH CASHWELL ELEMENTARY,,(910) 424-2312,Four Star Center License,kimrobertson@ccs.k12.nc.us,2970 LEGION RD,FAYETTEVILLE,NC,28306,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002211,Cumberland,CUMBERLAND MILLS ELEMENTARY,,(910) 424-4536,Four Star Center License,sschmidt@ccs.k12.nc.us,2576 HOPE MILLS RD,FAYETTEVILLE,NC,28306,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002212,Cumberland,J. W. COON ELEMENTARY,,(910) 425-6141,Five Star Center License,reginablanding@ccs.k12.nc.us,905 HOPE MILLS ROAD,FAYETTEVILLE,NC,28304,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002213,Cumberland,ALPHA ACADEMY,,(910) 223-7711,Five Star Center License,alphaacademy@earthlink.net,8030 RAEFORD RD,FAYETTEVILLE,NC,28304,,P O BOX 35476,FAYETTEVILLE,NC,28303
26002214,Cumberland,SUGAR BABIES CHILD CARE,,(910) 920-3106,Three Star Center License,joy.ogarra@yahoo.com,1325 N BRAGG BLVD,SPRING LAKE,NC,28390,,P O BOX 292,SPRING LAKE,NC,28390
26002216,Cumberland,ED V. BALDWIN ELEMENTARY,,(910) 424-0145,Five Star Center License,toddyardis@ccs.k12.nc.us,4441 LEGION RD,HOPE MILLS,NC,28348,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002219,Cumberland,SHERWOOD PARK ELEMENTARY,,(910) 424-4797,Five Star Center License,candacecook@ccs.k12.nc.us,2115 HOPE MILLS ROAD,FAYETTEVILLE,NC,28304,,1307 HILLSBORO STREET,FAYETTEVILLE,NC,28301
26002232,Cumberland,BELLARD ACADEMY,,(910) 483-7925,Three Star Center License,bellard.april@yahoo.com,217 CEDAR CREEK ROAD,FAYETTEVILLE,NC,28312,,1511 ROYAL SPRINGS ST,FAYETTEVILLE,NC,28312
26002239,Cumberland,HOME OF THE SUPER KIDZ  CHILDCARE CENTER II,,(910) 491-1929,Three Star Center License,sherkeyavann@yahoo.com,2252 WINGATE RD,FAYETTEVILLE,NC,28304,,,,NC,
26002259,Cumberland,RED TOP EARLY LEARNING & YOUTH CENTER LLC,,(910) 764-7764,Four Star Center License,lonniejerry.lt@gmail.com,1301 HOPE MILLS RD,FAYETTEVILLE,NC,28304,,,,NC,
26002261,Cumberland,OWL' S ACADEMY,,(910) 491-2165,Four Star Center License,owlsacademy@yahoo.com,174 W MANCHESTER ROAD,SPRING LAKE,NC,28390,,,,NC,
26002262,Cumberland,B'S ALL ABOUT CHILDREN,,(910) 568-4730,Three Star Center License,mcleanbrenda122@yahoo.com,3460 CUMBERLAND RD,FAYETTEVILLE,NC,28306,,419 MORLEY DR,FAYETTEVILLE,NC,28314
26002264,Cumberland,MOMMY’S MOMENT AFTER SCHOOL CARE,,(910) 488-5894,Five Star Center License,mommyzmoment@yahoo.com,3112C MURCHISON RD,FAYETTEVILLE,NC,28301,,,,NC,
26002269,Cumberland,FISHER STREET HEAD START CENTER,,(910) 491-4770,Five Star Center License,anniekelly@ccap-inc.org,510 FISHER STREET,FAYETTEVILLE,NC,28301,,5135 MORGANTON RD,FAYETTEVILLE,NC,28314
26002275,Cumberland,LITTLE ONES LEARNING AND PERFORMING ARTS CENTER,,(910) 491-0231,Three Star Center License,littleoneslpac@gmail.com,919 RAMSEY ST,FAYETTEVILLE,NC,28301,,,,NC,
26002278,Cumberland,EARTHSHINE LEARNING CENTER,,(910) 484-3752,Four Star Center License,playwithmelearning@gmail.com,1201 CAPE CT,FAYETTEVILLE,NC,28304,,,,NC,
